,name,temp,wind_speed,date
6,Mt Snow,22.83375,3.599999999999999,2021-12-27 00:00:00
7,Mohawk,29.638333333333332,2.8479166666666664,2021-12-27 00:00:00
8,Killington,25.405833333333334,1.7124999999999997,2021-12-27 00:00:00
9,Stowe,23.575833333333335,5.909583333333333,2021-12-27 00:00:00
10,Stratton,22.83375,3.599999999999999,2021-12-27 00:00:00
11,Sugarbush,24.406666666666666,2.2566666666666673,2021-12-27 00:00:00
12,Okemo,26.620416666666667,3.3491666666666666,2021-12-27 00:00:00
0,Hunter,33.904166666666676,4.04375,2021-12-28 00:00:00
1,Jack Frost,35.211666666666666,6.039583333333333,2021-12-28 00:00:00
2,Big Boulder,32.67124999999999,5.8475,2021-12-28 00:00:00
3,Windham,34.528749999999995,3.897916666666667,2021-12-28 00:00:00
4,Mountain Creek,36.025416666666665,1.594166666666667,2021-12-28 00:00:00
5,Roundtop,35.60416666666668,3.5145833333333325,2021-12-28 00:00:00
6,Mt Snow,26.955000000000002,7.304583333333333,2021-12-28 00:00:00
7,Mohawk,32.67166666666667,2.7070833333333333,2021-12-28 00:00:00
8,Killington,29.248749999999998,3.9975000000000005,2021-12-28 00:00:00
9,Stowe,27.418333333333333,3.545416666666666,2021-12-28 00:00:00
10,Stratton,26.955000000000002,7.304583333333333,2021-12-28 00:00:00
11,Sugarbush,28.54041666666667,4.287083333333333,2021-12-28 00:00:00
12,Okemo,29.775000000000002,1.6379166666666667,2021-12-28 00:00:00
0,Hunter,34.30041666666667,1.3620833333333335,2021-12-29 00:00:00
1,Jack Frost,38.44416666666666,3.9141666666666666,2021-12-29 00:00:00
2,Big Boulder,35.8375,4.781666666666665,2021-12-29 00:00:00
3,Windham,34.82541666666666,1.6012499999999996,2021-12-29 00:00:00
4,Mountain Creek,39.00541666666667,2.474583333333333,2021-12-29 00:00:00
5,Roundtop,42.11333333333332,3.0429166666666663,2021-12-29 00:00:00
6,Mt Snow,29.33375,2.0454166666666667,2021-12-29 00:00:00
7,Mohawk,33.857083333333335,1.6383333333333334,2021-12-29 00:00:00
8,Killington,31.94875,2.2791666666666663,2021-12-29 00:00:00
9,Stowe,29.484166666666656,1.7249999999999996,2021-12-29 00:00:00
10,Stratton,29.33375,2.0454166666666667,2021-12-29 00:00:00
11,Sugarbush,30.512916666666673,1.3329166666666667,2021-12-29 00:00:00
12,Okemo,32.925000000000004,0.6708333333333334,2021-12-29 00:00:00
0,Hunter,38.06708333333333,1.835,2021-12-30 00:00:00
1,Jack Frost,42.00000000000001,2.223333333333333,2021-12-30 00:00:00
2,Big Boulder,39.292500000000004,3.592916666666667,2021-12-30 00:00:00
3,Windham,38.490833333333335,2.1312499999999996,2021-12-30 00:00:00
4,Mountain Creek,41.536249999999995,0.43,2021-12-30 00:00:00
5,Roundtop,45.46208333333334,2.3924999999999996,2021-12-30 00:00:00
6,Mt Snow,31.798750000000002,1.9612500000000006,2021-12-30 00:00:00
7,Mohawk,36.96625,2.1070833333333336,2021-12-30 00:00:00
8,Killington,34.64625,1.9120833333333336,2021-12-30 00:00:00
9,Stowe,32.85833333333334,0.6220833333333333,2021-12-30 00:00:00
10,Stratton,31.798750000000002,1.9612500000000006,2021-12-30 00:00:00
11,Sugarbush,33.96958333333334,1.8491666666666664,2021-12-30 00:00:00
12,Okemo,34.875833333333325,0.9379166666666668,2021-12-30 00:00:00
0,Hunter,41.40541666666666,2.669583333333333,2021-12-31 00:00:00
1,Jack Frost,46.162499999999994,3.7375000000000003,2021-12-31 00:00:00
2,Big Boulder,43.396666666666675,4.402916666666665,2021-12-31 00:00:00
3,Windham,41.85583333333333,2.464166666666667,2021-12-31 00:00:00
4,Mountain Creek,46.40833333333333,1.39,2021-12-31 00:00:00
5,Roundtop,48.86833333333333,3.944166666666666,2021-12-31 00:00:00
6,Mt Snow,33.71083333333334,2.689583333333333,2021-12-31 00:00:00
7,Mohawk,41.775,2.4274999999999998,2021-12-31 00:00:00
8,Killington,35.162916666666675,3.608749999999999,2021-12-31 00:00:00
9,Stowe,34.23291666666666,1.2458333333333333,2021-12-31 00:00:00
10,Stratton,33.71083333333334,2.689583333333333,2021-12-31 00:00:00
11,Sugarbush,34.63375,1.763333333333333,2021-12-31 00:00:00
12,Okemo,35.74666666666666,0.6683333333333333,2021-12-31 00:00:00
0,Hunter,45.26291666666666,3.2016666666666675,2022-01-01 00:00:00
1,Jack Frost,47.97083333333333,3.2529166666666662,2022-01-01 00:00:00
2,Big Boulder,45.24125,4.29125,2022-01-01 00:00:00
3,Windham,45.39125000000001,2.565416666666667,2022-01-01 00:00:00
4,Mountain Creek,48.951249999999995,0.5433333333333333,2022-01-01 00:00:00
5,Roundtop,50.469583333333325,4.5545833333333325,2022-01-01 00:00:00
6,Mt Snow,36.24333333333333,2.8158333333333334,2022-01-01 00:00:00
7,Mohawk,45.37708333333333,2.6087499999999997,2022-01-01 00:00:00
8,Killington,36.53458333333334,3.69125,2022-01-01 00:00:00
9,Stowe,36.15208333333333,2.78125,2022-01-01 00:00:00
10,Stratton,36.24333333333333,2.8158333333333334,2022-01-01 00:00:00
11,Sugarbush,36.06875,3.2754166666666666,2022-01-01 00:00:00
12,Okemo,37.48625,0.9391666666666669,2022-01-01 00:00:00
0,Hunter,41.0825,4.095833333333334,2022-01-02 00:00:00
1,Jack Frost,45.28916666666667,4.932916666666666,2022-01-02 00:00:00
2,Big Boulder,44.02833333333333,2.4966666666666666,2022-01-02 00:00:00
3,Windham,40.838750000000005,2.2449999999999997,2022-01-02 00:00:00
4,Mountain Creek,49.22083333333333,2.2591666666666668,2022-01-02 00:00:00
5,Roundtop,52.29374999999999,5.560833333333334,2022-01-02 00:00:00
6,Mt Snow,33.13625,3.3987499999999997,2022-01-02 00:00:00
7,Mohawk,44.38333333333333,2.5991666666666675,2022-01-02 00:00:00
8,Killington,31.17958333333334,1.8254166666666667,2022-01-02 00:00:00
9,Stowe,27.506249999999998,6.807083333333334,2022-01-02 00:00:00
10,Stratton,33.13625,3.3987499999999997,2022-01-02 00:00:00
11,Sugarbush,28.684583333333325,4.849166666666666,2022-01-02 00:00:00
12,Okemo,35.63666666666666,1.4174999999999998,2022-01-02 00:00:00
0,Hunter,23.87875,7.26125,2022-01-03 00:00:00
1,Jack Frost,24.781666666666666,11.940000000000003,2022-01-03 00:00:00
2,Big Boulder,23.21708333333333,2.440416666666667,2022-01-03 00:00:00
3,Windham,23.225833333333327,2.120833333333333,2022-01-03 00:00:00
4,Mountain Creek,29.032499999999995,1.6245833333333328,2022-01-03 00:00:00
5,Roundtop,31.83541666666666,8.728333333333333,2022-01-03 00:00:00
6,Mt Snow,15.461666666666668,4.908333333333333,2022-01-03 00:00:00
7,Mohawk,24.964583333333334,3.2074999999999996,2022-01-03 00:00:00
8,Killington,14.778333333333329,3.7216666666666662,2022-01-03 00:00:00
9,Stowe,8.923749999999998,8.199166666666668,2022-01-03 00:00:00
10,Stratton,15.461666666666668,4.908333333333333,2022-01-03 00:00:00
11,Sugarbush,10.847499999999998,4.759583333333334,2022-01-03 00:00:00
12,Okemo,18.978333333333335,2.705833333333334,2022-01-03 00:00:00
0,Hunter,18.989166666666666,3.9962500000000003,2022-01-04 00:00:00
1,Jack Frost,19.73041666666667,6.302916666666666,2022-01-04 00:00:00
2,Big Boulder,17.485833333333336,3.1124999999999994,2022-01-04 00:00:00
3,Windham,19.11208333333333,3.0216666666666665,2022-01-04 00:00:00
4,Mountain Creek,22.37666666666667,2.2691666666666666,2022-01-04 00:00:00
5,Roundtop,26.281666666666666,6.067083333333333,2022-01-04 00:00:00
6,Mt Snow,11.056666666666667,4.265,2022-01-04 00:00:00
7,Mohawk,18.88416666666667,2.8658333333333332,2022-01-04 00:00:00
8,Killington,11.941250000000002,1.53875,2022-01-04 00:00:00
9,Stowe,8.019583333333335,1.4825,2022-01-04 00:00:00
10,Stratton,11.056666666666667,4.265,2022-01-04 00:00:00
11,Sugarbush,10.537916666666666,3.6729166666666657,2022-01-04 00:00:00
12,Okemo,14.92,1.8029166666666667,2022-01-04 00:00:00
0,Hunter,29.355416666666667,7.877916666666667,2022-01-05 00:00:00
1,Jack Frost,28.448333333333327,9.235000000000001,2022-01-05 00:00:00
2,Big Boulder,25.53125,5.314166666666667,2022-01-05 00:00:00
3,Windham,30.74625,5.020833333333332,2022-01-05 00:00:00
4,Mountain Creek,29.77916666666667,1.1612500000000001,2022-01-05 00:00:00
5,Roundtop,30.850833333333338,4.859999999999999,2022-01-05 00:00:00
6,Mt Snow,25.014583333333334,8.818333333333333,2022-01-05 00:00:00
7,Mohawk,28.419583333333332,3.5712500000000005,2022-01-05 00:00:00
8,Killington,26.900000000000002,6.464166666666667,2022-01-05 00:00:00
9,Stowe,27.215833333333336,3.1525,2022-01-05 00:00:00
10,Stratton,25.014583333333334,8.818333333333333,2022-01-05 00:00:00
11,Sugarbush,28.266666666666662,5.669166666666666,2022-01-05 00:00:00
12,Okemo,27.409166666666664,2.7429166666666664,2022-01-05 00:00:00
0,Hunter,31.230833333333326,5.220000000000001,2022-01-06 00:00:00
1,Jack Frost,29.724999999999994,8.820833333333333,2022-01-06 00:00:00
2,Big Boulder,27.54958333333333,4.304583333333333,2022-01-06 00:00:00
3,Windham,32.369166666666665,3.4020833333333336,2022-01-06 00:00:00
4,Mountain Creek,32.580000000000005,2.188333333333333,2022-01-06 00:00:00
5,Roundtop,32.19666666666667,6.090416666666666,2022-01-06 00:00:00
6,Mt Snow,26.557083333333328,10.717500000000001,2022-01-06 00:00:00
7,Mohawk,32.08583333333333,3.3204166666666666,2022-01-06 00:00:00
8,Killington,29.97041666666666,3.204583333333334,2022-01-06 00:00:00
9,Stowe,31.156666666666656,3.9208333333333325,2022-01-06 00:00:00
10,Stratton,26.557083333333328,10.717500000000001,2022-01-06 00:00:00
11,Sugarbush,31.432083333333335,5.185000000000001,2022-01-06 00:00:00
12,Okemo,31.392500000000002,2.706666666666667,2022-01-06 00:00:00
0,Hunter,26.629166666666674,5.868333333333333,2022-01-07 00:00:00
1,Jack Frost,24.44291666666666,7.567083333333335,2022-01-07 00:00:00
2,Big Boulder,22.349999999999998,3.6195833333333334,2022-01-07 00:00:00
3,Windham,26.975000000000005,4.112916666666667,2022-01-07 00:00:00
4,Mountain Creek,27.81583333333333,2.1950000000000003,2022-01-07 00:00:00
5,Roundtop,26.126250000000002,9.885,2022-01-07 00:00:00
6,Mt Snow,20.544583333333335,6.578333333333333,2022-01-07 00:00:00
7,Mohawk,25.282916666666665,2.58875,2022-01-07 00:00:00
8,Killington,24.56458333333333,2.087916666666667,2022-01-07 00:00:00
9,Stowe,23.72583333333333,4.4125,2022-01-07 00:00:00
10,Stratton,20.544583333333335,6.578333333333333,2022-01-07 00:00:00
11,Sugarbush,24.32625,3.7874999999999996,2022-01-07 00:00:00
12,Okemo,25.555416666666673,2.2537499999999997,2022-01-07 00:00:00
0,Hunter,18.090416666666666,5.915833333333334,2022-01-08 00:00:00
1,Jack Frost,18.700833333333332,8.553749999999999,2022-01-08 00:00:00
2,Big Boulder,16.56,3.8045833333333334,2022-01-08 00:00:00
3,Windham,17.600000000000005,3.0629166666666667,2022-01-08 00:00:00
4,Mountain Creek,21.85291666666667,1.9166666666666667,2022-01-08 00:00:00
5,Roundtop,20.88458333333333,7.435833333333335,2022-01-08 00:00:00
6,Mt Snow,10.870416666666666,7.468333333333334,2022-01-08 00:00:00
7,Mohawk,17.39916666666667,3.029166666666667,2022-01-08 00:00:00
8,Killington,12.927499999999997,1.8258333333333336,2022-01-08 00:00:00
9,Stowe,9.028333333333332,5.3166666666666655,2022-01-08 00:00:00
10,Stratton,10.870416666666666,7.468333333333334,2022-01-08 00:00:00
11,Sugarbush,10.977916666666665,3.9354166666666672,2022-01-08 00:00:00
12,Okemo,15.586666666666666,3.875,2022-01-08 00:00:00
0,Hunter,25.410416666666663,8.467916666666667,2022-01-09 00:00:00
1,Jack Frost,25.872916666666665,8.11875,2022-01-09 00:00:00
2,Big Boulder,22.900833333333335,3.27125,2022-01-09 00:00:00
3,Windham,26.355833333333333,2.125416666666667,2022-01-09 00:00:00
4,Mountain Creek,27.326666666666657,2.64125,2022-01-09 00:00:00
5,Roundtop,27.1675,4.794583333333333,2022-01-09 00:00:00
6,Mt Snow,20.824166666666667,8.537083333333333,2022-01-09 00:00:00
7,Mohawk,24.343333333333344,2.5183333333333335,2022-01-09 00:00:00
8,Killington,23.487083333333334,2.9199999999999995,2022-01-09 00:00:00
9,Stowe,23.65125,3.1454166666666663,2022-01-09 00:00:00
10,Stratton,20.824166666666667,8.537083333333333,2022-01-09 00:00:00
11,Sugarbush,24.338333333333328,7.076249999999999,2022-01-09 00:00:00
12,Okemo,23.746666666666666,2.6587499999999995,2022-01-09 00:00:00
0,Hunter,26.321249999999996,7.877500000000001,2022-01-10 00:00:00
1,Jack Frost,25.14583333333334,11.991666666666667,2022-01-10 00:00:00
2,Big Boulder,22.95125,6.248333333333332,2022-01-10 00:00:00
3,Windham,26.797499999999996,3.276666666666667,2022-01-10 00:00:00
4,Mountain Creek,28.887083333333337,3.6174999999999993,2022-01-10 00:00:00
5,Roundtop,28.542500000000008,11.880000000000003,2022-01-10 00:00:00
6,Mt Snow,19.918333333333333,13.406666666666666,2022-01-10 00:00:00
7,Mohawk,26.436666666666657,2.9266666666666663,2022-01-10 00:00:00
8,Killington,23.85166666666666,2.0020833333333337,2022-01-10 00:00:00
9,Stowe,19.853333333333328,8.174166666666666,2022-01-10 00:00:00
10,Stratton,19.918333333333333,13.406666666666666,2022-01-10 00:00:00
11,Sugarbush,21.588333333333335,9.145833333333332,2022-01-10 00:00:00
12,Okemo,25.146250000000006,4.854166666666666,2022-01-10 00:00:00
0,Hunter,12.002916666666666,7.415833333333332,2022-01-11 00:00:00
1,Jack Frost,13.302083333333336,9.835833333333335,2022-01-11 00:00:00
2,Big Boulder,11.309166666666664,5.07375,2022-01-11 00:00:00
3,Windham,11.46375,3.435833333333333,2022-01-11 00:00:00
4,Mountain Creek,16.203333333333337,3.080833333333332,2022-01-11 00:00:00
5,Roundtop,20.02875,9.008750000000001,2022-01-11 00:00:00
6,Mt Snow,2.5325,7.096666666666668,2022-01-11 00:00:00
7,Mohawk,10.96625,4.392083333333333,2022-01-11 00:00:00
8,Killington,4.081666666666667,2.4741666666666666,2022-01-11 00:00:00
9,Stowe,-1.8945833333333333,7.191666666666666,2022-01-11 00:00:00
10,Stratton,2.5325,7.096666666666668,2022-01-11 00:00:00
11,Sugarbush,0.7608333333333336,6.4875,2022-01-11 00:00:00
12,Okemo,6.248749999999998,3.7812499999999996,2022-01-11 00:00:00
0,Hunter,16.079999999999995,6.279166666666668,2022-01-12 00:00:00
1,Jack Frost,17.734166666666667,6.532916666666666,2022-01-12 00:00:00
2,Big Boulder,14.810833333333337,6.596666666666667,2022-01-12 00:00:00
3,Windham,16.54875,4.815,2022-01-12 00:00:00
4,Mountain Creek,19.465833333333332,2.09125,2022-01-12 00:00:00
5,Roundtop,22.407083333333336,3.6112499999999996,2022-01-12 00:00:00
6,Mt Snow,8.807500000000001,5.909583333333334,2022-01-12 00:00:00
7,Mohawk,15.798749999999998,3.7829166666666656,2022-01-12 00:00:00
8,Killington,10.942916666666667,2.7874999999999996,2022-01-12 00:00:00
9,Stowe,9.599583333333333,5.193749999999999,2022-01-12 00:00:00
10,Stratton,8.807500000000001,5.909583333333334,2022-01-12 00:00:00
11,Sugarbush,11.355416666666665,5.989583333333333,2022-01-12 00:00:00
12,Okemo,11.2025,3.5291666666666663,2022-01-12 00:00:00
0,Hunter,30.988750000000007,2.3783333333333334,2022-01-13 00:00:00
1,Jack Frost,31.87916666666666,1.9416666666666664,2022-01-13 00:00:00
2,Big Boulder,28.81625,3.733333333333333,2022-01-13 00:00:00
3,Windham,31.617499999999996,2.555833333333333,2022-01-13 00:00:00
4,Mountain Creek,32.20166666666666,0.21875,2022-01-13 00:00:00
5,Roundtop,31.87875,1.5895833333333333,2022-01-13 00:00:00
6,Mt Snow,25.661249999999995,3.667916666666667,2022-01-13 00:00:00
7,Mohawk,29.68291666666667,1.426666666666667,2022-01-13 00:00:00
8,Killington,28.95958333333333,3.0025,2022-01-13 00:00:00
9,Stowe,26.332083333333333,0.9579166666666667,2022-01-13 00:00:00
10,Stratton,25.661249999999995,3.667916666666667,2022-01-13 00:00:00
11,Sugarbush,28.2325,3.182083333333333,2022-01-13 00:00:00
12,Okemo,28.596666666666664,1.579583333333333,2022-01-13 00:00:00
0,Hunter,28.450000000000003,6.894583333333333,2022-01-14 00:00:00
1,Jack Frost,30.82041666666666,9.934583333333334,2022-01-14 00:00:00
2,Big Boulder,28.532083333333336,4.674166666666666,2022-01-14 00:00:00
3,Windham,28.48333333333333,3.9824999999999995,2022-01-14 00:00:00
4,Mountain Creek,33.14875,2.675416666666667,2022-01-14 00:00:00
5,Roundtop,35.56208333333334,7.9020833333333345,2022-01-14 00:00:00
6,Mt Snow,23.337500000000002,4.455,2022-01-14 00:00:00
7,Mohawk,30.98541666666667,3.917083333333333,2022-01-14 00:00:00
8,Killington,26.317499999999995,4.1866666666666665,2022-01-14 00:00:00
9,Stowe,22.89791666666667,8.630416666666667,2022-01-14 00:00:00
10,Stratton,23.337500000000002,4.455,2022-01-14 00:00:00
11,Sugarbush,24.704166666666666,5.151666666666667,2022-01-14 00:00:00
12,Okemo,27.06,3.5429166666666667,2022-01-14 00:00:00
0,Hunter,7.432083333333332,9.27041666666667,2022-01-15 00:00:00
1,Jack Frost,9.892916666666666,14.16625,2022-01-15 00:00:00
2,Big Boulder,8.442916666666667,5.011666666666667,2022-01-15 00:00:00
3,Windham,5.8516666666666675,5.960833333333333,2022-01-15 00:00:00
4,Mountain Creek,14.471249999999998,3.5595833333333324,2022-01-15 00:00:00
5,Roundtop,18.67541666666666,10.68875,2022-01-15 00:00:00
6,Mt Snow,-3.083749999999999,7.486666666666668,2022-01-15 00:00:00
7,Mohawk,7.761249999999998,4.332916666666667,2022-01-15 00:00:00
8,Killington,-2.2295833333333333,2.88625,2022-01-15 00:00:00
9,Stowe,-6.9375,13.185833333333337,2022-01-15 00:00:00
10,Stratton,-3.083749999999999,7.486666666666668,2022-01-15 00:00:00
11,Sugarbush,-4.73,6.549583333333334,2022-01-15 00:00:00
12,Okemo,1.3275000000000003,6.584166666666665,2022-01-15 00:00:00
0,Hunter,8.084583333333333,3.2795833333333335,2022-01-16 00:00:00
1,Jack Frost,9.819583333333334,5.050000000000001,2022-01-16 00:00:00
2,Big Boulder,7.65125,4.5200000000000005,2022-01-16 00:00:00
3,Windham,7.745416666666666,4.972916666666666,2022-01-16 00:00:00
4,Mountain Creek,11.768333333333333,2.5849999999999995,2022-01-16 00:00:00
5,Roundtop,13.527083333333335,4.694166666666666,2022-01-16 00:00:00
6,Mt Snow,2.039583333333333,3.1087499999999992,2022-01-16 00:00:00
7,Mohawk,8.267916666666666,2.5516666666666667,2022-01-16 00:00:00
8,Killington,2.4316666666666658,3.4904166666666665,2022-01-16 00:00:00
9,Stowe,-2.569583333333332,2.3954166666666663,2022-01-16 00:00:00
10,Stratton,2.039583333333333,3.1087499999999992,2022-01-16 00:00:00
11,Sugarbush,1.5170833333333331,2.594583333333333,2022-01-16 00:00:00
12,Okemo,3.8837500000000005,1.0450000000000002,2022-01-16 00:00:00
0,Hunter,30.28833333333333,6.392916666666667,2022-01-17 00:00:00
1,Jack Frost,30.43875,15.430416666666664,2022-01-17 00:00:00
2,Big Boulder,27.654166666666665,2.7604166666666665,2022-01-17 00:00:00
3,Windham,30.59833333333333,4.942916666666666,2022-01-17 00:00:00
4,Mountain Creek,32.89708333333333,3.0408333333333335,2022-01-17 00:00:00
5,Roundtop,31.912916666666664,15.30625,2022-01-17 00:00:00
6,Mt Snow,23.055000000000003,11.414999999999997,2022-01-17 00:00:00
7,Mohawk,29.73458333333333,5.539583333333333,2022-01-17 00:00:00
8,Killington,25.459999999999997,5.81625,2022-01-17 00:00:00
9,Stowe,24.031666666666663,4.8062499999999995,2022-01-17 00:00:00
10,Stratton,23.055000000000003,11.414999999999997,2022-01-17 00:00:00
11,Sugarbush,24.297083333333333,7.00875,2022-01-17 00:00:00
12,Okemo,26.165833333333335,1.5429166666666667,2022-01-17 00:00:00
0,Hunter,26.603333333333335,9.345833333333333,2022-01-18 00:00:00
1,Jack Frost,27.29291666666666,13.435416666666667,2022-01-18 00:00:00
2,Big Boulder,25.013333333333332,4.250416666666666,2022-01-18 00:00:00
3,Windham,25.657083333333333,4.639583333333333,2022-01-18 00:00:00
4,Mountain Creek,30.135,5.153750000000001,2022-01-18 00:00:00
5,Roundtop,31.998750000000005,15.58041666666667,2022-01-18 00:00:00
6,Mt Snow,17.13583333333333,15.366666666666665,2022-01-18 00:00:00
7,Mohawk,26.234999999999996,4.2975,2022-01-18 00:00:00
8,Killington,20.27249999999999,5.870833333333334,2022-01-18 00:00:00
9,Stowe,15.499583333333334,9.207500000000001,2022-01-18 00:00:00
10,Stratton,17.13583333333333,15.366666666666665,2022-01-18 00:00:00
11,Sugarbush,17.283749999999994,7.7441666666666675,2022-01-18 00:00:00
12,Okemo,22.09041666666667,5.415,2022-01-18 00:00:00
0,Hunter,24.391666666666666,6.844583333333335,2022-01-19 00:00:00
1,Jack Frost,27.604583333333334,6.985416666666668,2022-01-19 00:00:00
2,Big Boulder,25.205416666666665,4.550416666666666,2022-01-19 00:00:00
3,Windham,24.429583333333337,4.64375,2022-01-19 00:00:00
4,Mountain Creek,29.29375,2.7445833333333334,2022-01-19 00:00:00
5,Roundtop,30.76041666666667,4.295416666666667,2022-01-19 00:00:00
6,Mt Snow,14.625,7.675833333333332,2022-01-19 00:00:00
7,Mohawk,24.340833333333336,2.429583333333333,2022-01-19 00:00:00
8,Killington,14.384166666666665,7.3116666666666665,2022-01-19 00:00:00
9,Stowe,9.991666666666665,4.771249999999999,2022-01-19 00:00:00
10,Stratton,14.625,7.675833333333332,2022-01-19 00:00:00
11,Sugarbush,11.352916666666665,4.7725,2022-01-19 00:00:00
12,Okemo,15.965833333333336,2.3529166666666668,2022-01-19 00:00:00
0,Hunter,31.065833333333334,5.8875,2022-01-20 00:00:00
1,Jack Frost,29.859166666666667,10.145000000000001,2022-01-20 00:00:00
2,Big Boulder,27.750000000000004,6.762916666666665,2022-01-20 00:00:00
3,Windham,30.480000000000008,4.241249999999999,2022-01-20 00:00:00
4,Mountain Creek,33.787499999999994,3.1779166666666665,2022-01-20 00:00:00
5,Roundtop,33.376250000000006,6.697083333333333,2022-01-20 00:00:00
6,Mt Snow,24.76958333333334,9.334166666666667,2022-01-20 00:00:00
7,Mohawk,30.81833333333333,2.6250000000000004,2022-01-20 00:00:00
8,Killington,25.28166666666667,5.409166666666667,2022-01-20 00:00:00
9,Stowe,18.661666666666665,10.051250000000001,2022-01-20 00:00:00
10,Stratton,24.76958333333334,9.334166666666667,2022-01-20 00:00:00
11,Sugarbush,21.028333333333332,6.015000000000001,2022-01-20 00:00:00
12,Okemo,28.942499999999992,5.224166666666666,2022-01-20 00:00:00
0,Hunter,9.695000000000002,6.608749999999998,2022-01-21 00:00:00
1,Jack Frost,12.171666666666667,9.278749999999999,2022-01-21 00:00:00
2,Big Boulder,10.444166666666666,5.0975,2022-01-21 00:00:00
3,Windham,8.830416666666666,4.611666666666666,2022-01-21 00:00:00
4,Mountain Creek,14.844166666666668,2.07375,2022-01-21 00:00:00
5,Roundtop,17.208333333333332,8.300833333333332,2022-01-21 00:00:00
6,Mt Snow,1.5633333333333332,3.890833333333333,2022-01-21 00:00:00
7,Mohawk,11.12625,3.2916666666666665,2022-01-21 00:00:00
8,Killington,0.46541666666666653,3.3170833333333327,2022-01-21 00:00:00
9,Stowe,-3.910833333333333,2.5404166666666663,2022-01-21 00:00:00
10,Stratton,1.5633333333333332,3.890833333333333,2022-01-21 00:00:00
11,Sugarbush,-1.854583333333334,3.1174999999999997,2022-01-21 00:00:00
12,Okemo,5.004583333333334,2.079166666666667,2022-01-21 00:00:00
0,Hunter,8.101666666666667,3.224583333333333,2022-01-22 00:00:00
1,Jack Frost,10.853333333333333,3.015,2022-01-22 00:00:00
2,Big Boulder,9.454166666666667,3.6883333333333326,2022-01-22 00:00:00
3,Windham,8.488333333333332,3.3229166666666665,2022-01-22 00:00:00
4,Mountain Creek,14.135833333333332,1.8991666666666667,2022-01-22 00:00:00
5,Roundtop,16.192083333333333,2.4924999999999997,2022-01-22 00:00:00
6,Mt Snow,1.409166666666667,2.0266666666666664,2022-01-22 00:00:00
7,Mohawk,11.292916666666665,1.5483333333333331,2022-01-22 00:00:00
8,Killington,-0.14625000000000066,4.142499999999999,2022-01-22 00:00:00
9,Stowe,-2.7329166666666667,1.5987500000000001,2022-01-22 00:00:00
10,Stratton,1.409166666666667,2.0266666666666664,2022-01-22 00:00:00
11,Sugarbush,-1.3004166666666652,2.57125,2022-01-22 00:00:00
12,Okemo,3.0483333333333333,1.0587500000000003,2022-01-22 00:00:00
0,Hunter,19.57041666666667,3.1612499999999994,2022-01-23 00:00:00
1,Jack Frost,19.92083333333333,6.22375,2022-01-23 00:00:00
2,Big Boulder,17.507500000000004,5.770416666666666,2022-01-23 00:00:00
3,Windham,20.454583333333336,2.529583333333333,2022-01-23 00:00:00
4,Mountain Creek,22.452916666666667,2.1937499999999996,2022-01-23 00:00:00
5,Roundtop,23.771249999999995,2.2229166666666664,2022-01-23 00:00:00
6,Mt Snow,13.18,5.2995833333333335,2022-01-23 00:00:00
7,Mohawk,19.591666666666672,2.099583333333333,2022-01-23 00:00:00
8,Killington,16.63083333333333,4.601249999999999,2022-01-23 00:00:00
9,Stowe,16.525833333333328,5.600416666666665,2022-01-23 00:00:00
10,Stratton,13.18,5.2995833333333335,2022-01-23 00:00:00
11,Sugarbush,17.993333333333332,5.0633333333333335,2022-01-23 00:00:00
12,Okemo,15.946250000000004,1.5762500000000002,2022-01-23 00:00:00
0,Hunter,21.87125,3.2554166666666666,2022-01-24 00:00:00
1,Jack Frost,21.351666666666663,4.7525,2022-01-24 00:00:00
2,Big Boulder,19.177500000000002,4.56375,2022-01-24 00:00:00
3,Windham,21.551666666666666,3.5554166666666656,2022-01-24 00:00:00
4,Mountain Creek,25.62625,1.464166666666667,2022-01-24 00:00:00
5,Roundtop,28.161666666666665,4.552083333333333,2022-01-24 00:00:00
6,Mt Snow,13.64,3.028333333333334,2022-01-24 00:00:00
7,Mohawk,22.390416666666667,1.9500000000000002,2022-01-24 00:00:00
8,Killington,14.235833333333337,2.8470833333333343,2022-01-24 00:00:00
9,Stowe,5.960833333333333,3.4979166666666663,2022-01-24 00:00:00
10,Stratton,13.64,3.028333333333334,2022-01-24 00:00:00
11,Sugarbush,8.638750000000002,2.0612500000000007,2022-01-24 00:00:00
12,Okemo,16.395,0.7283333333333332,2022-01-24 00:00:00
0,Hunter,26.90291666666667,4.8875,2022-01-25 00:00:00
1,Jack Frost,27.79166666666667,6.686666666666667,2022-01-25 00:00:00
2,Big Boulder,25.698750000000004,4.409166666666667,2022-01-25 00:00:00
3,Windham,27.442500000000006,4.31375,2022-01-25 00:00:00
4,Mountain Creek,31.257083333333338,1.9066666666666663,2022-01-25 00:00:00
5,Roundtop,32.198750000000004,4.217083333333333,2022-01-25 00:00:00
6,Mt Snow,20.44875,7.392499999999999,2022-01-25 00:00:00
7,Mohawk,27.8175,3.079166666666667,2022-01-25 00:00:00
8,Killington,21.821249999999996,1.4745833333333334,2022-01-25 00:00:00
9,Stowe,17.986666666666665,1.9179166666666667,2022-01-25 00:00:00
10,Stratton,20.44875,7.392499999999999,2022-01-25 00:00:00
11,Sugarbush,19.25666666666667,3.95375,2022-01-25 00:00:00
12,Okemo,24.29166666666667,2.3733333333333335,2022-01-25 00:00:00
